46453,QID 656,Why did Abraham tell King Abimelech that he hid the fact that Sarah was his wife?,,,He feared he would be killed for her,He wanted to appear single,She asked him to,Because of their age difference,2,Genesis,20,11,Genesis 20:11
46454,QID 657,"In addition to being his wife, how was Sarah related to Abraham?",,,His sister,His cousin,His niece,His aunt,2,Genesis,20,12,Genesis 20:12
46455,QID 658,"Who was the father of Abraham’s wife, Sarah?",,,Terah,Haran,Laban,Nahor,3,Genesis,20,12,Genesis 20:12
46456,QID 659,"In addition to returning Sarah, what did King Abimelech give Abraham?",,,Sheep,Goats,Pigs,Camels,3,Genesis,20,14,Genesis 20:14
46457,QID 660,"In addition to returning Sarah, what did King Abimelech give Abraham?",,,Servants,Gold,Silver,Grain,3,Genesis,20,14,Genesis 20:14
46458,QID 661,"In addition to returning Sarah, what did King Abimelech give Abraham?",,,Oxen,Horse,Camels,Goats,3,Genesis,20,14,Genesis 20:14
46459,QID 662,Where did King Abimelech tell Abraham he could live?,,,Anywhere he wanted,Anywhere except his kingdom,In the mountainous region,On a small lot he provided,2,Genesis,20,15,Genesis 20:15
46460,QID 663,How much silver did King Abimelech tell Sarah he gave Abraham for her?,,,1000 pieces,500 pieces,30 pieces,50 pieces,3,Genesis,20,16,Genesis 20:16
46461,QID 664,"In addition to King Abimelech, who in his household did God heal when Abraham prayed for him?",,,His wife,His soldiers,His advisors,His diviners,2,Genesis,20,17,Genesis 20:17
46462,QID 665,"In addition to King Abimelech, who in his household did God heal when Abraham prayed for him?",,,His maidservants,His soldiers,His advisors,His diviners,2,Genesis,20,17,Genesis 20:17
46463,QID 666,What did God do to the women in King Abimelech’s household after he took Sarah from Abraham?,,,Made them barren,Made them obese,Gave them boils,Made childbirth extremely painful,2,Genesis,20,18,Genesis 20:18
46464,QID 667,Who was the father of Isaac?,,,Abraham,Nahor,Haran,Noah,1,Genesis,21,3,Genesis 21:3
46465,QID 668,Who was the mother of Isaac?,,,Sarah,Rebekah,Hannah,Leah,1,Genesis,21,2,Genesis 21:2
46466,QID 669,How old was Isaac when he was circumcised?,,,8 days,14 days,40 days,1 month,1,Genesis,21,4,Genesis 21:4
46467,QID 670,Who circumcised Isaac?,,,Abraham,Sarah,Abraham’s chief steward,A priest,1,Genesis,21,4,Genesis 21:4
46468,QID 671,How old was Abraham when Isaac was born?,,,100 years,89,105,92,1,Genesis,21,5,Genesis 21:5
46469,QID 672,"Who said these words: “God hath made me to laugh, so that all that hear will laugh with me”?",,,Sarah,Hannah,Elisabeth,Rachel,2,Genesis,21,6,Genesis 21:6
46470,QID 673,What did Abraham do on the day Isaac was weaned?,,,Give a great feast,Circumcise him,Offer a sacrifice,Nothing,2,Genesis,21,8,Genesis 21:8
46471,QID 674,"What did Sarah ask Abraham to do with Hagar, her servant?",,,Send her away,Give her a raise,Free her,Change her name,1,Genesis,21,10,Genesis 21:10
46472,QID 675,Why did Sarah want Hagar and Ishmael sent away?,,,So Isaac would be Abraham’s sole heir,They consumed too much food,They questioned her authority,Abraham loved them too much,1,Genesis,21,10,Genesis 21:10
46473,QID 676,What was Abraham’s reaction when Sarah asked him to send Hagar and Ishmael away?,,,He grieved,He was happy,He was unaffected,He laughed,1,Genesis,21,11,Genesis 21:11
46474,QID 677,Who told Abraham to send Hagar and Ishmael away as Sarah requested?,,,God,His chief steward,An angel,No one,2,Genesis,21,12,Genesis 21:12
46475,QID 678,Why did God tell Abraham to send Hagar and Ishmael away?,,,Isaac’s descendants would be his lineage,Hagar wasn’t an Israelite,Ishmael was unruly,The brothers hated each other,2,Genesis,21,12,Genesis 21:12
46476,QID 679,What did Abraham give Hagar and Ishmael when he sent them away?,,,Bread,Cheese,Milk,Venison,2,Genesis,21,14,Genesis 21:14
46477,QID 680,What did Abraham give Hagar and Ishmael when he sent them away?,,,Water,Wine,Dates,Unleavened bread,2,Genesis,21,14,Genesis 21:14
46478,QID 681,Where did Hagar wander when Abraham sent her away?,,,The wilderness of Beersheba,The wilderness of Paran,The wilderness of Sin,The wilderness of Sinai,3,Genesis,21,14,Genesis 21:14
46479,QID 682,What did Hagar do with Ishmael when their water ran out after being driven from Abraham’s home?,,,Put him under a shrub,Put him under a rock,Put him in a cave,Put him under a large tree,3,Genesis,21,15,Genesis 21:15
46480,QID 683,Who said: “Let me not see the death of the child”?,,,Hagar,Mary,Rebekah,Ruth,2,Genesis,21,16,Genesis 21:16
46481,QID 684,Who came to Hagar’s and Ishmael’s aid after they were driven from Abraham’s home?,,,An angel,Abraham’s steward,Canaanites,Nomads,1,Genesis,21,17,Genesis 21:17
46482,QID 685,What did God show Hagar when she and Ishmael wandered in the wilderness?,,,A well,A date tree,A vision,A pomegranate,2,Genesis,21,19,Genesis 21:19
46483,QID 686,Where did Ishmael grow up?,,,In the wilderness,In the hills,In Sodom,In Zoar,2,Genesis,21,20,Genesis 21:20
46484,QID 687,What did Ishmael become?,,,An archer,A carpenter,A farmer,A shepherd,2,Genesis,21,20,Genesis 21:20
46485,QID 688,What was the name of the wilderness where Ishmael grew up?,,,Paran,Beersheba,The wilderness of Sin,The wilderness of Sinai,3,Genesis,21,21,Genesis 21:21
46486,QID 689,Where was Ishmael’s wife from?,,,Egypt,Canaan,Syria,Babylon,2,Genesis,21,21,Genesis 21:21
46487,QID 690,What king made Abraham swear not to deal falsely with him or his descendants?,,,Abimelech,Melchizedek,Chedorlaomer,Amraphel,3,Genesis,21,23,Genesis 21:23
46488,QID 691,Who swore to King Abimelech not to deal falsely with him or his descendants?,,,Abraham,Lot,Jacob,Esau,2,Genesis,21,24,Genesis 21:24
46489,QID 692,Who used violence to take a well from Abraham?,,,King Abimelech’s servants,King Abimelech’s soldiers,Herdsmen from Gerar,Tribal princes,3,Genesis,21,25,Genesis 21:25
46490,QID 693,How did King Abimelech respond when he heard his servants had taken a well from Abraham?,,,Denied knowledge of it,Accused Abraham of lying,Said it was justified,He laughed,2,Genesis,21,26,Genesis 21:26
46491,QID 694,Which of the following did Abraham give King Abimelech when they made a peace covenant?,,,Sheep,Goats,Pigs,Camels,2,Genesis,21,27,Genesis 21:27
46492,QID 695,How many ewe lambs did Abraham set aside to give King Abimelech?,,,7,14,10,20,3,Genesis,21,28,Genesis 21:28
46493,QID 696,How many ewe lambs did Abraham give King Abimelech as “witness” that he had dug a contested well?,,,7,5,100,75,3,Genesis,21,,Genesis 21:29-30
46494,QID 697,Where did Abraham and King Abimelech make a covenant?,,,Beersheba,Bethel,Ur,Plain of Mamre,3,Genesis,21,31,Genesis 21:31
46495,QID 698,Who accompanied King Abimelech when he made a covenant with Abraham?,,,The chief captain of his host,His chief advisor,His priest,His wife,3,Genesis,21,32,Genesis 21:32
46496,QID 699,Where did King Abimelech go after entering a covenant with Abraham in Beersheba?,,,Land of the Philistines,Land of the Hittites,Land of the Amalekites,Land of the Edomites,3,Genesis,21,32,Genesis 21:32
46497,QID 700,"After entering a covenant with King Abimelech at Beersheba, what else did Abraham do there?",,,Planted a grove,Built an altar,Sacrificed a lamb,Dug a well,3,Genesis,21,33,Genesis 21:33
46498,QID 701,How long did Abraham live in the land of the Philistines?,,,Many days,A week,Never,A month,3,Genesis,21,34,Genesis 21:34
46499,QID 702,"In Genesis 22, who tempted Abraham?",,,God,Hagar,Sarah,The devil,3,Genesis,22,1,Genesis 22:1
46500,QID 703,"Who answered: “Behold, here I am,” when God called them?",,,Abraham,Eli,Moses,Joshua,2,Genesis,22,1,Genesis 22:1
46501,QID 704,What did God ask Abraham to do to Isaac as a test?,,,Sacrifice him,Praise him,Teach him to hunt,Circumcise him,1,Genesis,22,2,Genesis 22:2
46502,QID 705,Which of the following is how God described Isaac to Abraham?,,,Thine only son,Thy firstborn son,The son of thy wife,The son of thy loins,2,Genesis,22,2,Genesis 22:2
46503,QID 706,"Who told Abraham: “Take now thy son, thine only son Isaac, whom thou lovest, and get thee into the land of Moriah; and offer him there for a burnt offering upon one of the mountains which I will tell thee of”?",,,God,An angel,Sarah,The devil,1,Genesis,22,2,Genesis 22:2
46504,QID 707,"To whom was it said: “Take now thy son, thine only son Isaac, whom thou lovest, and get thee into the land of Moriah; and offer him there for a burnt offering upon one of the mountains which I will tell thee of”?",,,Abraham,David,Jacob,Jehoram,1,Genesis,22,2,Genesis 22:2
46505,QID 708,Who did God tell Abraham to offer for a burnt offering?,,,Isaac,Ishmael,His oldest servant,Sarah,1,Genesis,22,3,Genesis 22:3
46506,QID 709,How many men did Abraham take with him when he went to sacrifice Isaac?,,,2,5,1,3,3,Genesis,22,3,Genesis 22:3
46507,QID 710,What time of day did Abraham leave home when he went to sacrifice his son Isaac?,,,Early Morning,Midday,Early afternoon,Evening,3,Genesis,22,3,Genesis 22:3
46508,QID 711,How long did it take Abraham to travel from his home to the place where he planned to sacrifice Isaac?,,,3 days,10 days,1 day,1 week,3,Genesis,22,4,Genesis 22:4
46509,QID 712,"Who did Abraham tell: “Abide ye here with the ass; and I and the lad will go yonder and worship, and come again to you”?",,,Two young servants,Sarah,Hagar,Ishmael,1,Genesis,22,5,Genesis 22:5
46510,QID 713,Who carried the firewood on his back to the final site where Abraham planned to sacrifice Isaac?,,,Isaac,Servants,Abraham,A pack mule,1,Genesis,22,6,Genesis 22:6
46511,QID 714,What did Abraham carry in his hand as he approached the place where he planned to sacrifice Isaac?,,,Fire and a knife,Kindling and fire,Wood and rope,Knife and water,3,Genesis,22,6,Genesis 22:6
46512,QID 715,Who asked his father: “Behold the fire and the wood: but where is the lamb for a burnt offering?”,,,Isaac,Ishmael,Jacob,High priest Eli’s son,1,Genesis,22,7,Genesis 22:7
46513,QID 716,What did Abraham tell Isaac when his son asked where was the sacrifice?,,,God would provide,Close your eyes,It’s right here,It’s you,1,Genesis,22,8,Genesis 22:8
46514,QID 717,What did Abraham do when he came to the spot where he was to sacrifice Isaac?,,,Built an altar,Cried to God,Wrestled with Isaac,Argued with God,1,Genesis,22,9,Genesis 22:9
46515,QID 718,What did Abraham do when he came to the spot where he was to sacrifice Isaac?,,,Laid the wood in order,Cried to God,Wrestled with Isaac,Argued with God,1,Genesis,22,9,Genesis 22:9
46516,QID 719,What did Abraham do when he came to the spot where he was to sacrifice Isaac?,,,Bound Isaac,Hugged Isaac,Kissed Isaac,Cried to God,1,Genesis,22,9,Genesis 22:9
46517,QID 720,What did Abraham do when he came to the spot where he was to sacrifice Isaac?,,,Put Isaac on the altar,Hugged Isaac,Kissed Isaac,Blindfolded Isaac,2,Genesis,22,9,Genesis 22:9
46518,QID 721,Who stopped Abraham from slaying Isaac?,,,An angel,God,His servants,No one,2,Genesis,22,10,Genesis 22:10
46519,QID 722,Who told Abraham not to lay a hand on Isaac?,,,An angel,God,Sarah,His servants,2,Genesis,22,12,Genesis 22:12
46520,QID 723,What was Abraham’s willingness to sacrifice Isaac proof of?,,,He feared God,He didn’t like Isaac,He was a killer,He didn’t fear God,1,Genesis,22,12,Genesis 22:12
46521,QID 724,What animal did God give Abraham to sacrifice in place of Isaac?,,,Ram,Heifer,Fatted Calf,Ewe,1,Genesis,22,13,Genesis 22:13
46522,QID 725,What did Abraham call the place where he nearly sacrificed Isaac?,,,Jehovahjireh,Jeshanah,Jeshimon,Jethlah,3,Genesis,22,14,Genesis 22:14
46523,QID 726,"When Abraham demonstrated his willingness to obey God by sacrificing his son Isaac, how many times did an angel speak to him from heaven?",,,2,1,4,3,2,Genesis,22,15,Genesis 22:15
46524,QID 727,Where was Abraham living at the time he nearly sacrificed Isaac?,,,Beersheba,Salem,Goath,Cana,3,Genesis,22,19,Genesis 22:19
46525,QID 728,Who was the wife of Abraham’s brother Nahor?,,,Milcah,Priscilla,Hannah,Tamar,3,Genesis,22,20,Genesis 22:20
46526,QID 729,Which of Abraham’s relatives married Milcah?,,,Nahor,Terah,Lot,Haran,3,Genesis,22,20,Genesis 22:20
46527,QID 730,How many children did Milcah have with Abraham’s brother Nahor?,,,8,4,5,10,3,Genesis,22,,Genesis 22:21-23
46528,QID 731,What was the name of the concubine who had children with Abraham’s brother Nahor?,,,Reumah,Zipporah,Keturah,Dinah,3,Genesis,22,24,Genesis 22:24
46529,QID 732,How old was Sarah when she died?,,,127,105,99,135,2,Genesis,23,1,Genesis 23:1
46530,QID 733,Where did Abraham’s wife Sarah die?,,,Kirjatharba,Gibeath,Zelah,Eleph,3,Genesis,23,2,Genesis 23:2
46531,QID 734,What is another name for Hebron?,,,Kirjatharba,Heshbon,Elealeh,Habor,3,Genesis,23,2,Genesis 23:2
46532,QID 735,"To whom did Abraham say: “I am a stranger and a sojourner with you: give me a possession of a burying place with you, that I may bury my dead out of my sight”?",,,Sons of Heth,King of Sodom,King of Samaria,Sons of Zebedee,3,Genesis,23,4,Genesis 23:4
46533,QID 736,Who called Abraham a mighty prince?,,,Children of Heth,God,Children of Eber,Children of Ammon,3,Genesis,23,6,Genesis 23:6
46534,QID 737,What cave did Abraham buy to bury his wife Sarah?,,,Cave of Machpelah,Cave of Adullam,Cave of Zoar,Cave of Gerar,3,Genesis,23,9,Genesis 23:9
46535,QID 738,Who owned the cave Abraham bought to bury his wife Sarah?,,,Ephron the Hittite,Arad the Canaanite,Ithmah the Moabite,Nahash the Ammonite,3,Genesis,23,9,Genesis 23:9
46536,QID 739,"Who was the father of Ephron, the man who sold Abraham a burial cave?",,,Zohar the Hittite,Zelek the Ammonite,Sanballat the Horonite,Nahari the Beerothite,3,Genesis,23,8,Genesis 23:8
46537,QID 740,Who offered Abraham a field and cave to bury his wife Sarah?,,,Ephron the Hittite,Sanballat the Horonite,Mamre the Amorite,Ithmah the Moabite,3,Genesis,23,11,Genesis 23:11
46538,QID 741,Who were the official witnesses of Abraham’s purchase of a burial place for his wife Sarah?,,,Sons of Heth,Sons of Canaan,Sons of Ephron,Sons of Gerar,3,Genesis,23,16,Genesis 23:16
46539,QID 742,How many silver shekels did Abraham pay for the field and cave where he buried his wife Sarah?,,,400,250,30,"1,000",3,Genesis,23,16,Genesis 23:16
46540,QID 743,Who did Abraham make swear that he wouldn’t let Isaac marry a Canaanite woman?,,,His eldest servant,Sarah,Keturah,His nephew Lot,2,Genesis,24,2,Genesis 24: 2
46541,QID 744,Where did Abraham send his servant to find a wife for Isaac?,,,His homeland,Canaan,Egypt,Samaria,2,Genesis,24,4,Genesis 24:4
46542,QID 745,Under what condition did Abraham agree to free his servant of his oath to find Isaac a wife in Abraham’s homeland?,,,If the chosen woman said no,If Isaac didn’t like the chosen woman,If her family demanded money,If she was not beautiful,2,Genesis,24,8,Genesis 24:8
46543,QID 746,What animal did the servant of Abraham take with him in his search for a bride for Isaac?,,,Camel,Donkey,Horse,Oxen,2,Genesis,24,10,Genesis 24:10
46544,QID 747,How many camels did the servant of Abraham take with him in his search for a bride for Isaac?,,,10,20,12,5,3,Genesis,24,10,Genesis 24:10
46545,QID 748,Where did the servant of Abraham go to find a bride for Isaac?,,,Mesopotamia,Egypt,Persia,Syria,2,Genesis,24,10,Genesis 24:10
46546,QID 749,How did the servant of Abraham decide to choose a bride for Isaac?,,,The woman who offered him water,The most beautiful woman,The woman with the most sheep,The best dressed woman,1,Genesis,24,14,Genesis 24:14
46547,QID 750,Who was Rebekah’s father?,,,Bethuel,Chesed,Hazo,Pildash,3,Genesis,24,15,Genesis 24:15
